company_id,company_name,scanned_url,final_url,http_status,server,x_powered_by,generator_meta,html_bytes,error,wp_probe_tried,wp_probe_confirmed,detected_count,detected_techs,tech__slate,tech__element451,tech__enrollmentrx,tech__targetx,tech__liaison,tech__sf-edu,tech__wordpress,tech__drupal,tech__squarespace,tech__wix,tech__webflow,tech__shopify,tech__ghost,tech__omniupdate,tech__finalsite,tech__cascade,tech__hubspot-cms,tech__nextjs,tech__gatsby,tech__nuxt,tech__react,tech__vue,tech__angular,tech__hubspot,tech__marketo,tech__pardot,tech__mailchimp,tech__mailgun,tech__gtm,tech__ga,tech__meta-pixel,tech__hotjar,tech__segment,tech__intercom,tech__drift,tech__zendesk,tech__tawk,tech__cloudflare,tech__vercel,tech__netlify,tech__cloudfront,tech__akamai,tech__fastly
107,Ottawa University-Surprise,https://www.ottawa.edu/ouaz/home,https://www.ottawa.edu/ouaz/home,200,Sucuri/Cloudproxy,,,55763,,false,false,3,ga|gtm|pardot,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,true,true,,,,,,,,,,,,,
108,Paradise Valley Community College,https://www.paradisevalley.edu/,https://www.paradisevalley.edu/,200,cloudflare,,Drupal 10 (https://www.drupal.org),113724,,false,false,4,cloudflare|drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,true
109,Pathways College,https://www.pathwayscollege.edu/,https://www.pathwayscollege.edu/,200,Apache,PHP/7.4.33,WordPress 6.7.5,231602,,false,false,3,ga|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
110,Phoenix College,https://www.phoenixcollege.edu/,https://www.phoenixcollege.edu/,200,cloudflare,,Drupal 10 (https://www.drupal.org),108911,,false,false,4,cloudflare|drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,true
111,Phoenix Institute of Herbal Medicine & Acupuncture,https://www.pihma.edu/,https://pihma.edu/,200,LiteSpeed,PHP/8.2.30,WordPress 6.9.4,248581,,false,false,1,wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Phoenix Seminary,https://www.ps.edu/,https://ps.edu/,200,nginx,,Site Kit by Google 1.177.0,141826,,false,false,5,ga|gtm|hotjar|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,
113,Pima Medical Institute-Tucson,https://pmi.edu/,https://pmi.edu/,200,cloudflare,WP Engine,"Elementor 3.32.5; features: additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-auto",357032,,false,false,4,cloudflare|gtm|intercom|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,true,,,,true,,,,,
114,Prescott College,https://prescott.edu/,https://prescott.edu/,200,cloudflare,WP Engine,,181340,,false,false,5,cloudflare|ga|gtm|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,true,,,,,
115,Rio Salado College,https://www.riosalado.edu/,https://www.riosalado.edu/,200,cloudflare,,Drupal 10 (https://www.drupal.org),225043,,false,false,4,cloudflare|drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,true
116,Scottsdale Community College,https://www.scottsdalecc.edu/,https://www.scottsdalecc.edu/,200,cloudflare,,Drupal 10 (https://www.drupal.org),129800,,false,false,4,cloudflare|drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,true
117,Sessions College for Professional Design,https://www.sessions.edu/,https://www.sessions.edu/,200,Apache,,All in One SEO Pro (AIOSEO) 4.9.5.1,593163,,false,false,3,cloudfront|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,true,,
118,Sonoran University of Health Sciences,https://www.sonoran.edu/,https://www.sonoran.edu/,200,Apache,PHP/8.2.20,WordPress 6.9.4,120653,,false,false,2,gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
119,South Mountain Community College,https://www.southmountaincc.edu/,https://www.southmountaincc.edu/,200,cloudflare,,Drupal 10 (https://www.drupal.org),122455,,false,false,4,cloudflare|drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,true
120,The School of Architecture,https://tsoa.edu/,https://www.tsoa.edu/,200,cloudflare,,,40976,,false,false,3,cloudflare|ga|webflow,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,
121,University of Advancing Technology,https://www.uat.edu/,https://www.uat.edu/,200,nginx,,,53777,,false,false,4,gtm|hotjar|hubspot-cms|meta-pixel,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,true,,true,true,,,,,,,,,,,
122,University of Arizona,https://www.arizona.edu/,https://www.arizona.edu/,200,nginx,,Arizona Quickstart (https://quickstart.arizona.edu),110075,,false,false,4,drupal|fastly|gtm|slate,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
123,University of Phoenix-Arizona,https://www.phoenix.edu/,https://www.phoenix.edu/,200,Apache,,,454661,,false,false,1,cloudfront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
124,Yavapai College,https://www.yc.edu/,https://www.yc.edu/,200,,Yavapai College,,78577,,false,false,3,ga|gtm|pardot,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,true,true,,,,,,,,,,,,,
125,ATI College-Whittier,https://www.ati.edu/,https://www.ati.edu/,200,Pepyaka,,Wix.com Website Builder,1586781,,false,false,3,fastly|react|wix,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true
126,Abraham Lincoln University,https://www.alu.edu/,https://www.alu.edu/,200,nginx,,Redux 4.5.10,236855,,false,false,2,gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
127,Academy for Jewish Religion California,https://www.ajrca.edu/,https://ajrca.edu/,200,nginx,,WordPress 6.9.4,178227,,false,false,2,ga|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
128,Academy of Art University,https://www.academyart.edu/,https://www.academyart.edu/,200,Pressidium,,Site Kit by Google 1.176.0,281771,,false,false,3,ga|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
129,Academy of Chinese Culture and Health Sciences,https://www.acchs.edu/,https://www.acchs.edu/,200,,,,212,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Acupuncture and Integrative Medicine College-Berkeley,https://www.aimc.edu/,https://www.aimc.edu/,200,Pepyaka,,Wix.com Website Builder,3624257,,false,false,3,fastly|react|wix,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true
131,Agape College of Business and Science,https://www.acbscollege.org/,https://www.acbscollege.org/,200,Pepyaka,,Wix.com Website Builder,602707,,false,false,3,fastly|react|wix,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true
132,Alder Graduate School of Education,https://aldergse.edu/,https://aldergse.edu/,200,cloudflare,,WordPress 6.6.5,169307,,false,false,4,cloudflare|fastly|ga|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,true
133,Alhambra Medical University,https://www.amu.edu/,https://www.amu.edu/,200,Pepyaka,,Wix.com Website Builder,1362497,,false,false,3,fastly|react|wix,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true
134,Alliant International University-San Diego,https://www.alliant.edu/,https://www.alliant.edu/,200,nginx,,,387145,,false,false,4,fastly|gtm|marketo|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,true
135,America Evangelical University,https://www.aeu.edu/,,,,,,0,fetch failed,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,American Film Institute Conservatory,https://www.afi.com/,https://www.afi.com/,200,cloudflare,,WP Rocket 3.20.6.1,168519,,false,false,6,cloudflare|fastly|ga|gtm|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,true,,,,,true
137,American Jewish University,https://www.aju.edu/,https://www.aju.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),45676,,false,false,6,drupal|fastly|ga|gtm|hubspot|meta-pixel,,,,,,,,true,,,,,,,,,,,,,,,,true,,,,,true,true,true,,,,,,,,,,,,true
138,American Medical Sciences Center,https://www.amsc.edu/,https://amsc.edu/,200,Apache,,WordPress 6.9.4,279162,,false,false,3,gtm|hubspot|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,
139,American University of Health Sciences,https://www.auhs.edu/,https://www.auhs.edu/,200,Apache,PHP/8.4.19,Site Kit by Google 1.168.0,421775,,false,false,3,ga|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
140,Angeles College,https://www.angelescollege.edu/,https://angelesuniversity.edu/,200,Apache,PHP/8.3.30,WordPress 6.9.4,295497,,false,false,3,ga|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
141,Antelope Valley Community College District,https://www.avc.edu/,https://www.avc.edu/,200,Apache/2.4.34 (Red Hat),PHP/8.3.30,Drupal 10 (https://www.drupal.org),317961,,false,false,4,drupal|ga|gtm|slate?,maybe,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
142,Antioch University-Los Angeles,https://www.antiochla.edu/,https://www.antioch.edu/los-angeles/,200,cloudflare,WP Engine,All in One SEO Pro (AIOSEO) 4.9.6.2,217306,,false,false,4,cloudflare|ga|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,true,,,,,
143,Antioch University-Santa Barbara,https://www.antiochsb.edu/,https://www.antioch.edu/santa-barbara/,200,cloudflare,WP Engine,All in One SEO Pro (AIOSEO) 4.9.6.2,213897,,false,false,4,cloudflare|ga|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,true,,,,,
144,Arizona College of Nursing-Ontario,https://www.arizonacollege.edu/,https://arizonacollege.edu/,200,nginx,WordPress VIP <https://wpvip.com>,WordPress 6.9.4,403880,,false,false,2,gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
145,Art Center College of Design,https://www.artcenter.edu/,https://www.artcenter.edu/,200,Apache/2.4.34 (Red Hat) OpenSSL/1.0.2k-fips PHP/5.6.25,PHP/5.6.25,,42035,,false,false,2,gtm|slate,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
146,Ashford University,https://www.uagc.edu/,https://www.uagc.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),736369,,false,false,4,drupal|fastly|ga|sf-edu,,,,,,true,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true
147,Azusa Pacific University,https://www.apu.edu/,https://www.apu.edu/,200,cloudflare,,,134228,,false,false,3,cloudflare|gtm|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
148,Bakersfield College,https://www.bakersfieldcollege.edu/,https://www.bakersfieldcollege.edu/,200,Apache,,,88651,,false,false,3,cloudfront|ga|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,true,,,,,,,,,,,true,,
149,Berkeley School of Theology,https://www.bst.edu/,https://bst.edu/,200,LiteSpeed,PHP/8.2.30,WordPress 6.9.4,271427,,false,false,3,ga|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
150,Bethesda University,https://www.buc.edu/,https://www.buc.edu/,200,Pepyaka,,Wix.com Website Builder,1404803,,false,false,4,fastly|mailchimp|react|wix,,,,,,,,,,true,,,,,,,,,,,true,,,,,,true,,,,,,,,,,,,,,,,true
151,Biola University,https://www.biola.edu/,https://www.biola.edu/,200,nginx,,,71394,,false,false,2,gtm|slate,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
152,CBD College,https://www.cbd.edu/,https://www.cbd.edu/,200,Apache/2.4.58 (Ubuntu),,WordPress 6.8.2,239247,,false,false,2,gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
153,Cal Northern School of Law,https://www.calnorthern.edu/,https://calnorthern.edu/,200,cloudflare,WP Engine,,474548,,false,false,3,cloudflare|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
154,California Aeronautical University,https://www.calaero.edu/,https://calaero.edu/,200,cloudflare,WP Engine,,182990,,false,false,5,cloudflare|gtm|hubspot|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,true,,,,,true,,true,,,,,,,true,,,,,
155,California Baptist University,https://www.calbaptist.edu/,https://calbaptist.edu/,200,Apache,,,83559,,false,false,4,ga|gtm|meta-pixel|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,
156,California Career College,https://www.californiacareercollege.edu/,https://californiacareercollege.edu/,200,Apache,,WordPress 6.9.4,70616,,false,false,2,ga|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
157,California College of ASU,https://californiacollege.asu.edu/,https://californiacollege.asu.edu/,200,cloudflare,,Drupal 10 (https://www.drupal.org),16982,,false,false,3,cloudflare|drupal|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
158,California College of the Arts,https://www.cca.edu/,https://www.cca.edu/,200,cloudflare,,,90975,,false,false,3,cloudflare|gtm|mailchimp,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,true,,,,,
159,California Health Sciences University,https://chsu.edu/,https://chsu.edu/,200,nginx,,,116155,,false,false,2,gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
160,California Institute of Advanced Management,https://www.ciam.edu/,https://ciam.edu/,200,cloudflare,,Site Kit by Google 1.177.0,285196,,false,false,3,cloudflare|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,true,,,,,
161,California Institute of Arts & Technology,https://www.ciat.edu/,https://www.ciat.edu/,200,nginx/1.26.3,PHP/8.5.5,,214902,,false,false,2,gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
162,California Institute of Arts & Technology-National City,https://www.ciat.edu/,https://www.ciat.edu/,200,nginx/1.26.3,PHP/8.5.5,,214902,,false,false,2,gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
163,California Institute of Integral Studies,https://www.ciis.edu/,https://www.ciis.edu/,200,nginx,,,105466,,false,false,3,drupal|gtm|mailchimp,,,,,,,,true,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,,,,,,
164,California Institute of Technology,https://www.caltech.edu/,https://www.caltech.edu/,200,cloudflare,,,306915,,false,false,3,cloudflare|gtm|mailchimp,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,true,,,,,
165,California Institute of the Arts,https://www.calarts.edu/,https://calarts.edu/,200,nginx,,Drupal 11 (https://www.drupal.org),493197,,false,false,4,drupal|fastly|gtm|slate,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
166,California Jazz Conservatory,https://www.cjc.edu/,https://jazzschool.org/,200,nginx,,,64110,,false,false,2,ga|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
167,California Lutheran University,https://www.callutheran.edu/,https://www.callutheran.edu/,200,Apache,,,86367,,false,false,4,gtm|omniupdate|slate|wordpress,true,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
168,California Miramar University,https://www.calmu.edu/,https://www.calmu.edu/,200,cloudflare,,HubSpot,329800,,false,false,5,cloudflare|ga|gtm|hubspot|hubspot-cms,,,,,,,,,,,,,,,,,true,,,,,,,true,,,,,true,true,,,,,,,,true,,,,,
169,California Northstate University,https://www.cnsu.edu/,https://www.cnsu.edu/,200,Microsoft-IIS/10.0,ASP.NET,,78872,,false,false,1,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
170,California Polytechnic State University-San Luis Obispo,https://calpoly.edu/,https://www.calpoly.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),73249,,false,false,4,drupal|fastly|gtm|slate,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
171,California State Polytechnic University-Humboldt,https://www.humboldt.edu/,https://www.humboldt.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),96495,,false,false,4,drupal|fastly|gtm|slate,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
172,California State Polytechnic University-Pomona,https://www.cpp.edu/,https://www.cpp.edu/,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,,,97288,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
173,California State University Maritime Academy,https://www.csum.edu/,https://maritime.calpoly.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),63258,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
174,California State University-Bakersfield,https://www.csub.edu/,https://www.csub.edu/,200,Apache/2.4.66 (Win64) OpenSSL/3.6.1 PHP/8.5.2,,,69121,,false,false,3,ga|gtm|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
175,California State University-Chancellors Office,https://www.calstate.edu/,https://www.calstate.edu/,200,cloudflare,ASP.NET,Microsoft SharePoint,154851,,false,false,3,angular|cloudflare|gtm,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,true,,,,,,,,,true,,,,,
176,California State University-Channel Islands,https://www.csuci.edu/,https://www.csuci.edu/,200,Apache,,,46895,,false,false,3,ga|gtm|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
177,California State University-Chico,https://www.csuchico.edu/,https://www.csuchico.edu/,200,Apache,,,1304639,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
178,California State University-Dominguez Hills,https://www.csudh.edu/,https://www.csudh.edu/,200,AmazonS3,,,81417,,false,false,2,cloudfront|ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,true,,
179,California State University-East Bay,https://www.csueastbay.edu/,https://www.csueastbay.edu/,200,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,,,159668,,false,false,2,ga|gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
180,California State University-Fresno,https://www.fresnostate.edu/,https://www.fresnostate.edu/,200,Apache/2.4.66 (Amazon Linux) OpenSSL/3.2.2,,,51344,,false,false,2,gtm|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
181,California State University-Fullerton,https://www.fullerton.edu/,https://www.fullerton.edu/,200,Microsoft-IIS/10.0,,,118391,,false,false,2,gtm|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
182,California State University-Long Beach,https://www.csulb.edu/,https://www.csulb.edu/,200,,,Drupal 10 (https://www.drupal.org),101563,,false,false,3,akamai|drupal|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true,
183,California State University-Los Angeles,https://www.calstatela.edu/,https://www.calstatela.edu/,200,cloudflare,,Drupal 11 (https://www.drupal.org),88340,,false,false,3,cloudflare|drupal|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
184,California State University-Monterey Bay,https://csumb.edu/,https://csumb.edu/,200,Apache,,Terminalfour,63446,,false,false,2,ga|hotjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,,,
185,California State University-Northridge,https://www.csun.edu/,https://www.csun.edu/,200,nginx,,Drupal 9 (https://www.drupal.org),144633,,false,false,4,drupal|fastly|gtm|wordpress,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
186,California State University-Sacramento,https://www.csus.edu/,https://www.csus.edu/,200,Sac State,,,47222,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
187,California State University-San Bernardino,https://www.csusb.edu/,https://www.csusb.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),116180,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
188,California State University-San Marcos,https://www.csusm.edu/,https://www.csusm.edu/,200,,,,48591,,false,false,2,gtm|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
189,California State University-Stanislaus,https://www.csustan.edu/,https://www.csustan.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),130718,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
190,California University of Science and Medicine,https://www.cusm.edu/,https://www.cusm.edu/,200,Apache,PHP/8.2.30,,66265,,false,false,2,ga|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
191,California Western School of Law,https://www.cwsl.edu/,https://www.cwsl.edu/,200,Apache,PHP/8.1.13,,127449,,false,false,5,ga|gtm|marketo|meta-pixel|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,true,,,,true,true,true,,,,,,,,,,,,
192,Career Networks Institute,https://www.cnicollege.edu/,https://cnicollege.edu/,200,cloudflare,,WordPress 6.9.4,172620,,false,false,4,cloudflare|gtm|hotjar|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,true,,,,,,true,,,,,
193,Carrington College-Administrative Office,https://carrington.edu/,https://carrington.edu/,200,cloudflare,WP Engine,,435619,,false,false,3,cloudflare|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
194,Carrington College-Sacramento,https://carrington.edu/,https://carrington.edu/,200,cloudflare,WP Engine,,435619,,false,false,3,cloudflare|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
195,Casa Loma College-Los Angeles,https://www.casalomacollege.edu/,https://casalomacollege.edu/,200,nginx,,Site Kit by Google 1.177.0,192366,,false,false,5,ga|gtm|hotjar|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,
196,Chamberlain University-California,https://www.chamberlain.edu/,https://www.chamberlain.edu/,200,cloudflare,,Drupal 10 (https://www.drupal.org),453918,,false,false,3,cloudflare|drupal|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
197,Chapman University,https://www.chapman.edu/,https://www.chapman.edu/,200,,ASP.NET,,213660,,false,false,3,gtm|omniupdate|slate,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
198,Charles R Drew University of Medicine and Science,https://www.cdrewu.edu/,https://www.cdrewu.edu/,200,nginx,,WordPress 6.9.4,271889,,false,false,3,ga|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
199,Church Divinity School of the Pacific,https://www.cdsp.edu/,,,,,,0,This operation was aborted,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Claremont Graduate University,https://www.cgu.edu/,https://www.cgu.edu/,200,cloudflare,WP Engine,,77439,,false,false,4,cloudflare|gtm|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
201,Claremont Lincoln University,https://claremontlincoln.edu/,https://claremontlincoln.edu/,200,Microsoft-IIS/8.5,"PHP/8.4.10, ASP.NET","Powered by Slider Revolution 6.7.41 - responsive, Mobile-Friendly Slider Plugin for WordPress with comfortable drag and drop interface.",676048,,false,false,2,gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
202,Claremont McKenna College,https://www.cmc.edu/,https://www.cmc.edu/,200,cloudflare,,Drupal 10 (https://www.drupal.org),327635,,false,false,4,cloudflare|drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,true
203,Claremont School of Theology,https://www.cst.edu/,https://cst.edu/,200,cloudflare,,WordPress 6.9.4,226869,,false,false,4,cloudflare|ga|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,true,,,,,
204,Concordia University-Irvine,https://www.cui.edu/,,,,,,0,This operation was aborted,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Crafton Hills College,https://www.craftonhills.edu/,https://www.craftonhills.edu/,200,Microsoft-IIS/10.0,"PHP/7.4.33, ASP.NET",,131726,,false,false,4,ga|gtm|meta-pixel|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,
